40386	24600040	DNA repair pathways in trypanosomatids: from DNA repair to drug resistance.	Microbiol Mol Biol Rev	2014
40386	27852749	Quantitative Proteomic Analysis of Replicative and Nonreplicative Forms Reveals Important Insights into Chromatin Biology of Trypanosoma cruzi.	Mol Cell Proteomics	2017
15004	-	-	-	-
16796	-	-	-	-
43297	-	-	-	-
20781	-	-	-	-
17322	-	-	-	-
3174	20864447	Centromere-associated topoisomerase activity in bloodstream form Trypanosoma brucei.	Nucleic Acids Res	2011
19969	-	-	-	-
37777	-	-	-	-
2502	-	-	-	-
47354	-	-	-	-
43568	-	-	-	-
28363	-	-	-	-
8176	-	-	-	-
60	-	-	-	-
37059	-	-	-	-
37584	-	-	-	-
26087	-	-	-	-
43461	-	-	-	-
32844	-	-	-	-
47726	-	-	-	-
24471	27496178	A unified approach towards Trypanosoma brucei functional genomics using Gibson assembly.	Mol Biochem Parasitol	2016
24471	26133384	Proteomic identification of novel cytoskeletal proteins associated with TbPLK, an essential regulator of cell morphogenesis in Trypanosoma brucei.	Mol Biol Cell	2015
24471	29074577	Functional analyses of the CIF1-CIF2 complex in trypanosomes identify the structural motifs required for cytokinesis.	J Cell Sci	2017
24471	28993462	A functional analysis of TOEFAZ1 uncovers protein domains essential for cytokinesis in Trypanosoma brucei.	J Cell Sci	2017
24471	26929336	Two distinct cytokinesis pathways drive trypanosome cell division initiation from opposite cell ends.	Proc Natl Acad Sci U S A	2016
17500	-	-	-	-
4085	23840587	Regulation of Trypanosoma brucei Total and Polysomal mRNA during Development within Its Mammalian Host.	PLoS One	2013
4085	26565791	Molecular Characterization of a Novel Family of Trypanosoma cruzi Surface Membrane Proteins (TcSMP) Involved in Mammalian Host Cell Invasion.	PLoS Negl Trop Dis	2015
4085	26483558	Molecular control of irreversible bistability during trypanosome developmental commitment.	J Cell Biol	2015
4085	26910529	Quantitative Proteomics Uncovers Novel Factors Involved in Developmental Differentiation of Trypanosoma brucei.	PLoS Pathog	2016
4085	27671214	Structural characterization reveals a novel bilobed architecture for the ectodomains of insect stage expressed Trypanosoma brucei PSSA-2 and Trypanosoma congolense ISA.	Protein Sci	2016
4085	24442893	High-throughput chemical screening for antivirulence developmental phenotypes in Trypanosoma brucei.	Eukaryot Cell	2014
33441	-	-	-	-
29100	-	-	-	-
34973	18573209	The trypanosome transcriptome is remodelled during differentiation but displays limited responsiveness within life stages.	BMC Genomics	2008
34973	24805946	Establishment of a structure-activity relationship of 1H-imidazo[4,5-c]quinoline-based kinase inhibitor NVP-BEZ235 as a lead for African sleeping sickness.	J Med Chem	2014
34973	21886855	The susceptibility of trypanosomatid pathogens to PI3/mTOR kinase inhibitors affords a new opportunity for drug repurposing.	PLoS Negl Trop Dis	2011
6163	-	-	-	-
7434	24453978	Regulators of Trypanosoma brucei cell cycle progression and differentiation identified using a kinome-wide RNAi screen.	PLoS Pathog	2014
36136	-	-	-	-
42624	-	-	-	-
4002	-	-	-	-
30481	-	-	-	-
38630	-	-	-	-
20515	-	-	-	-
42602	-	-	-	-
41772	-	-	-	-
2656	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
2656	23650088	Trypanosoma brucei Tb927.2.6100 is an essential protein associated with kinetoplast DNA.	Eukaryot Cell	2013
45829	-	-	-	-
38362	-	-	-	-
40257	-	-	-	-
43577	-	-	-	-
47505	-	-	-	-
42798	-	-	-	-
4874	-	-	-	-
39520	-	-	-	-
46518	-	-	-	-
8932	-	-	-	-
17406	-	-	-	-
24578	-	-	-	-
19162	-	-	-	-
16516	-	-	-	-
47208	-	-	-	-
17241	-	-	-	-
26052	-	-	-	-
36743	24055869	Emerging roles of PPR proteins in trypanosomes: switches, blocks, and triggers.	RNA Biol	2013
32799	-	-	-	-
13664	-	-	-	-
30678	-	-	-	-
17084	-	-	-	-
21643	-	-	-	-
47138	-	-	-	-
38355	-	-	-	-
51128	-	-	-	-
1127	-	-	-	-
26162	-	-	-	-
42897	-	-	-	-
13182	-	-	-	-
24295	-	-	-	-
10077	-	-	-	-
9590	-	-	-	-
26252	-	-	-	-
49679	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
49679	21610103	Trypanosoma brucei mitochondrial respiratome: composition and organization in procyclic form.	Mol Cell Proteomics	2011
2707	-	-	-	-
19831	26494625	Structural and Functional Highlights of Vacuolar Soluble Protein 1 from Pathogen Trypanosoma brucei brucei.	J Biol Chem	2015
19831	25503798	Proteomic analysis of the acidocalcisome, an organelle conserved from bacteria to human cells.	PLoS Pathog	2014
38684	-	-	-	-
29626	-	-	-	-
31895	-	-	-	-
33313	-	-	-	-
3237	-	-	-	-
14835	-	-	-	-
49469	-	-	-	-
32360	-	-	-	-
27749	-	-	-	-
18468	-	-	-	-
13845	-	-	-	-
35358	-	-	-	-
41739	-	-	-	-
42725	-	-	-	-
12021	24884364	The wide expansion of hepatitis delta virus-like ribozymes throughout trypanosomatid genomes is linked to the spreading of L1Tc/ingi clade mobile elements.	BMC Genomics	2014
12021	25986694	Eukaryotic translation elongation factor-1 alpha is associated with a specific subset of mRNAs in Trypanosoma cruzi.	BMC Microbiol	2015
29552	-	-	-	-
49479	-	-	-	-
40526	-	-	-	-
12099	-	-	-	-
20077	-	-	-	-
2983	28727848	The nuclear proteome of Trypanosoma brucei.	PLoS One	2017
3181	-	-	-	-
45027	-	-	-	-
22077	-	-	-	-
2308	-	-	-	-
49841	-	-	-	-
44092	-	-	-	-
4270	24438230	The emerging role of RNA-binding proteins in the life cycle of Trypanosoma brucei.	Cell Microbiol	2014
9592	-	-	-	-
49559	-	-	-	-
34743	-	-	-	-
37260	-	-	-	-
39807	19074134	Combining RNA interference mutants and comparative proteomics to identify protein components and dependences in a eukaryotic flagellum.	J Biol Chem	2009
43756	25142315	Overview of the organization of protease genes in the genome of Leishmania spp.	Parasit Vectors	2014
20948	-	-	-	-
48420	-	-	-	-
35159	-	-	-	-
39046	-	-	-	-
17056	29042480	Prediction of Protein Complexes in Trypanosoma brucei by Protein Correlation Profiling Mass Spectrometry and Machine Learning.	Mol Cell Proteomics	2017
39111	-	-	-	-
44806	-	-	-	-
44264	-	-	-	-
31625	20175885	Digital gene expression analysis of two life cycle stages of the human-infective parasite, Trypanosoma brucei gambiense reveals differentially expressed clusters of co-regulated genes.	BMC Genomics	2010
47173	-	-	-	-
40405	-	-	-	-
15460	-	-	-	-
45287	-	-	-	-
14950	27046031	Transcriptome Remodeling in Trypanosoma cruzi and Human Cells during Intracellular Infection.	PLoS Pathog	2016
11321	-	-	-	-
37440	-	-	-	-
37093	-	-	-	-
48292	-	-	-	-
23228	-	-	-	-
9028	-	-	-	-
12929	-	-	-	-
2696	-	-	-	-
1284	-	-	-	-
29156	24839125	Trypanosoma brucei translation initiation factor homolog EIF4E6 forms a tripartite cytosolic complex with EIF4G5 and a capping enzyme homolog.	Eukaryot Cell	2014
29156	30563898	Trypanosoma brucei PRMT1 Is a Nucleic Acid Binding Protein with a Role in Energy Metabolism and the Starvation Stress Response.	MBio	2018
19152	-	-	-	-
11854	-	-	-	-
17402	-	-	-	-
27171	-	-	-	-
24764	-	-	-	-
1865	26376929	Proteins Selected in Leishmania (Viannia) braziliensis by an Immunoproteomic Approach with Potential Serodiagnosis Applications for Tegumentary Leishmaniasis.	Clin Vaccine Immunol	2015
1865	29668769	Trypanosoma cruzi transcriptome during axenic epimastigote growth curve.	Mem Inst Oswaldo Cruz	2018
1865	26540076	Form, Fabric, and Function of a Flagellum-Associated Cytoskeletal Structure.	Cells	2015
1865	23264645	Novel bilobe components in Trypanosoma brucei identified using proximity-dependent biotinylation.	Eukaryot Cell	2013
25422	-	-	-	-
31962	-	-	-	-
37471	-	-	-	-
12113	-	-	-	-
25628	-	-	-	-
2356	-	-	-	-
39289	-	-	-	-
10457	-	-	-	-
35548	-	-	-	-
32362	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
32362	18364347	Trypanosoma brucei mitochondrial ribosomes: affinity purification and component identification by mass spectrometry.	Mol Cell Proteomics	2008
42246	-	-	-	-
18915	-	-	-	-
21388	-	-	-	-
46137	-	-	-	-
38087	-	-	-	-
45995	-	-	-	-
41102	-	-	-	-
27405	-	-	-	-
50382	-	-	-	-
2391	-	-	-	-
31460	-	-	-	-
20904	-	-	-	-
47680	-	-	-	-
40	-	-	-	-
47842	-	-	-	-
10758	-	-	-	-
32371	-	-	-	-
43298	-	-	-	-
43419	-	-	-	-
47351	-	-	-	-
35257	-	-	-	-
33891	-	-	-	-
26867	-	-	-	-
33783	-	-	-	-
15964	-	-	-	-
39348	-	-	-	-
48155	-	-	-	-
4207	-	-	-	-
23489	29186511	An RNA polymerase II-associated TFIIF-like complex is indispensable for SL RNA gene transcription in Trypanosoma brucei.	Nucleic Acids Res	2018
23489	17275824	Characterization of the RNA polymerase II and III complexes in Leishmania major.	Int J Parasitol	2007
34280	-	-	-	-
22614	30475806	Insights into antitrypanosomal drug mode-of-action from cytology-based profiling.	PLoS Negl Trop Dis	2018
9063	-	-	-	-
32509	-	-	-	-
5468	-	-	-	-
32357	23152538	Proteomic analysis reveals diverse classes of arginine methylproteins in mitochondria of trypanosomes.	Mol Cell Proteomics	2013
32357	25714685	ATPaseTb2, a unique membrane-bound FoF1-ATPase component, is essential in bloodstream and dyskinetoplastic trypanosomes.	PLoS Pathog	2015
4863	22898985	Functional characterization of two paralogs that are novel RNA binding proteins influencing mitochondrial transcripts of Trypanosoma brucei.	RNA	2012
4863	19096045	The MRB1 complex functions in kinetoplastid RNA processing.	RNA	2009
4863	22798390	Multifunctional G-rich and RRM-containing domains of TbRGG2 perform separate yet essential functions in trypanosome RNA editing.	Eukaryot Cell	2012
4863	28535252	Trypanosome RNA Editing Mediator Complex proteins have distinct functions in gRNA utilization.	Nucleic Acids Res	2017
4863	21451155	MRB3010 is a core component of the MRB1 complex that facilitates an early step of the kinetoplastid RNA editing process.	RNA	2011
4863	18464794	3' adenylation determines mRNA abundance and monitors completion of RNA editing in T. brucei mitochondria.	EMBO J	2008
4863	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
36478	-	-	-	-
41968	-	-	-	-
29428	27046031	Transcriptome Remodeling in Trypanosoma cruzi and Human Cells during Intracellular Infection.	PLoS Pathog	2016
29428	19834910	Protein composition of Trypanosoma brucei mitochondrial membranes.	Proteomics	2009
29428	27071464	Dynamics of sterol synthesis during development of Leishmania spp. parasites to their virulent form.	Parasit Vectors	2016
29428	25167160	Optimized multilocus sequence typing (MLST) scheme for Trypanosoma cruzi.	PLoS Negl Trop Dis	2014
29428	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
29428	25807469	Evolution of Trypanosoma cruzi: clarifying hybridisations, mitochondrial introgressions and phylogenetic relationships between major lineages.	Mem Inst Oswaldo Cruz	2015
20407	26910529	Quantitative Proteomics Uncovers Novel Factors Involved in Developmental Differentiation of Trypanosoma brucei.	PLoS Pathog	2016
33867	-	-	-	-
5	25539953	The translation initiation complex eIF3 in trypanosomatids and other pathogenic excavates--identification of conserved and divergent features based on orthologue analysis.	BMC Genomics	2014
11282	-	-	-	-
1446	26322631	Characterization of 2,4-Diamino-6-oxo-1,6-dihydropyrimidin-5-yl Ureido Based Inhibitors of Trypanosoma brucei FolD and Testing for Antiparasitic Activity.	J Med Chem	2015
1446	27703008	The Role of Folate Transport in Antifolate Drug Action in Trypanosoma brucei.	J Biol Chem	2016
46009	-	-	-	-
16998	-	-	-	-
21087	-	-	-	-
24096	-	-	-	-
23320	-	-	-	-
38096	-	-	-	-
33806	-	-	-	-
14891	-	-	-	-
17664	27760165	The Role of the Trypanosoma cruzi TcNRBD1 Protein in Translation.	PLoS One	2016
17664	28938001	Cell cycle stage-specific transcriptional activation of cyclins mediated by HAT2-dependent H4K10 acetylation of promoters in Leishmania donovani.	PLoS Pathog	2017
4751	27046031	Transcriptome Remodeling in Trypanosoma cruzi and Human Cells during Intracellular Infection.	PLoS Pathog	2016
32480	-	-	-	-
21497	-	-	-	-
12263	27331140	Global Profiling and Inhibition of Protein Lipidation in Vector and Host Stages of the Sleeping Sickness Parasite Trypanosoma brucei.	ACS Infect Dis	2016
26146	-	-	-	-
10353	-	-	-	-
30407	-	-	-	-
33122	-	-	-	-
28545	-	-	-	-
5083	24453978	Regulators of Trypanosoma brucei cell cycle progression and differentiation identified using a kinome-wide RNAi screen.	PLoS Pathog	2014
5083	29510668	Building protein-protein interaction networks for Leishmania species through protein structural information.	BMC Bioinformatics	2018
5083	28724725	Protein diversity in discrete structures at the distal tip of the trypanosome flagellum.	Proc Natl Acad Sci U S A	2017
17771	29077741	RNA-seq transcriptional profiling of Leishmania amazonensis reveals an arginase-dependent gene expression regulation.	PLoS Negl Trop Dis	2017
31961	-	-	-	-
9789	27502971	Conservation and divergence within the clathrin interactome of Trypanosoma cruzi.	Sci Rep	2016
42122	25816352	An essential signal peptide peptidase identified in an RNAi screen of serine peptidases of Trypanosoma brucei.	PLoS One	2015
9707	-	-	-	-
1571	-	-	-	-
16058	-	-	-	-
46729	-	-	-	-
4551	-	-	-	-
20865	-	-	-	-
15770	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
46899	-	-	-	-
22288	29077018	The Role of Cytoplasmic mRNA Cap-Binding Protein Complexes in Trypanosoma brucei and Other Trypanosomatids.	Pathogens	2017
22288	24839125	Trypanosoma brucei translation initiation factor homolog EIF4E6 forms a tripartite cytosolic complex with EIF4G5 and a capping enzyme homolog.	Eukaryot Cell	2014
22288	24962368	eIF4F-like complexes formed by cap-binding homolog TbEIF4E5 with TbEIF4G1 or TbEIF4G2 are implicated in post-transcriptional regulation in Trypanosoma brucei.	RNA	2014
14282	-	-	-	-
41594	-	-	-	-
22507	-	-	-	-
20680	-	-	-	-
14977	-	-	-	-
11188	-	-	-	-
39514	-	-	-	-
46172	-	-	-	-
3601	-	-	-	-
32431	-	-	-	-
31772	-	-	-	-
15172	-	-	-	-
21109	-	-	-	-
9058	-	-	-	-
15447	-	-	-	-
35144	-	-	-	-
3632	27913733	Identification of 2-methylthio cyclic N6-threonylcarbamoyladenosine (ms2ct6A) as a novel RNA modification at position 37 of tRNAs.	Nucleic Acids Res	2017
25100	-	-	-	-
147	-	-	-	-
40596	-	-	-	-
3385	-	-	-	-
31892	-	-	-	-
13853	-	-	-	-
20483	-	-	-	-
20324	-	-	-	-
11680	-	-	-	-
9089	-	-	-	-
434	29668769	Trypanosoma cruzi transcriptome during axenic epimastigote growth curve.	Mem Inst Oswaldo Cruz	2018
15280	26110623	Specific Cell Targeting Therapy Bypasses Drug Resistance Mechanisms in African Trypanosomiasis.	PLoS Pathog	2015
14209	-	-	-	-
28950	-	-	-	-
609	21203515	TbUNC119 and its binding protein complex are essential for propagation, motility, and morphogenesis of Trypanosoma brucei procyclic form cells.	PLoS One	2010
20957	29438445	CRISPR/Cas9 in Leishmania mexicana: A case study of LmxBTN1.	PLoS One	2018
43481	27984589	Replication Protein A Presents Canonical Functions and Is Also Involved in the Differentiation Capacity of Trypanosoma cruzi.	PLoS Negl Trop Dis	2016
3522	-	-	-	-
372	-	-	-	-
17929	-	-	-	-
28633	-	-	-	-
4457	-	-	-	-
14100	-	-	-	-
4445	23656927	Identification of a novel lipin homologue from the parasitic protozoan Trypanosoma brucei.	BMC Microbiol	2013
44522	-	-	-	-
37257	-	-	-	-
20435	-	-	-	-
47468	-	-	-	-
18993	-	-	-	-
36602	24339766	Handling uncertainty in dynamic models: the pentose phosphate pathway in Trypanosoma brucei.	PLoS Comput Biol	2013
17354	20838623	Mitochondrial redox metabolism in trypanosomatids is independent of tryparedoxin activity.	PLoS One	2010
17354	26452044	Comparative Life Cycle Transcriptomics Revises Leishmania mexicana Genome Annotation and Links a Chromosome Duplication with Parasitism of Vertebrates.	PLoS Pathog	2015
17354	29077741	RNA-seq transcriptional profiling of Leishmania amazonensis reveals an arginase-dependent gene expression regulation.	PLoS Negl Trop Dis	2017
17354	19840382	Widespread variation in transcript abundance within and across developmental stages of Trypanosoma brucei.	BMC Genomics	2009
17354	28742133	A putative ATP/GTP binding protein affects Leishmania mexicana growth in insect vectors and vertebrate hosts.	PLoS Negl Trop Dis	2017
19130	-	-	-	-
27319	-	-	-	-
32934	-	-	-	-
43415	-	-	-	-
14257	28716719	Metacyclic VSG expression site promoters are recognized by the same general transcription factor that is required for RNA polymerase I transcription of bloodstream expression sites.	Mol Biochem Parasitol	2017
23152	-	-	-	-
11803	-	-	-	-
39818	-	-	-	-
35236	-	-	-	-
43377	-	-	-	-
28230	20052285	Chaperone requirements for biosynthesis of the trypanosome variant surface glycoprotein.	PLoS One	2010
28230	27110662	Surface proteins, ERAD and antigenic variation in Trypanosoma brucei.	Cell Microbiol	2016
7511	-	-	-	-
48132	-	-	-	-
14388	-	-	-	-
6032	26730948	The Dynamics of Lateral Gene Transfer in Genus Leishmania - A Route for Adaptation and Species Diversification.	PLoS Negl Trop Dis	2016
32019	-	-	-	-
48104	23877697	Cyclic AMP effectors in African trypanosomes revealed by genome-scale RNA interference library screening for resistance to the phosphodiesterase inhibitor CpdA.	Antimicrob Agents Chemother	2013
48104	20838601	The transcriptome of the human pathogen Trypanosoma brucei at single-nucleotide resolution.	PLoS Pathog	2010
1796	-	-	-	-
49861	-	-	-	-
6867	-	-	-	-
28863	-	-	-	-
31687	-	-	-	-
45225	24945722	A genome-wide tethering screen reveals novel potential post-transcriptional regulators in Trypanosoma brucei.	PLoS Pathog	2014
11718	-	-	-	-
4508	-	-	-	-
46153	23827884	Lipid synthesis in protozoan parasites: a comparison between kinetoplastids and apicomplexans.	Prog Lipid Res	2013
40977	-	-	-	-
45358	25816352	An essential signal peptide peptidase identified in an RNAi screen of serine peptidases of Trypanosoma brucei.	PLoS One	2015
25287	-	-	-	-
10299	-	-	-	-
39550	-	-	-	-
17583	-	-	-	-
43976	-	-	-	-
2576	-	-	-	-
3858	-	-	-	-
10940	26090847	ATG24 Represses Autophagy and Differentiation and Is Essential for Homeostasy of the Flagellar Pocket in Trypanosoma brucei.	PLoS One	2015
41995	25784696	Trypanosoma brucei RRM1 is a nuclear RNA-binding protein and modulator of chromatin structure.	MBio	2015
41995	29240831	Comparative transcriptome profiling of virulent and non-virulent Trypanosoma cruzi underlines the role of surface proteins during infection.	PLoS Pathog	2017
41995	25940618	Arginine methylation of DRBD18 differentially impacts its opposing effects on the trypanosome transcriptome.	Nucleic Acids Res	2015
29614	-	-	-	-
23884	-	-	-	-
21013	-	-	-	-
32193	-	-	-	-
3797	-	-	-	-
4659	-	-	-	-
16252	-	-	-	-
41395	-	-	-	-
3534	-	-	-	-
39475	29474390	Transcriptomes of Trypanosoma brucei rhodesiense from sleeping sickness patients, rodents and culture: Effects of strain, growth conditions and RNA preparation methods.	PLoS Negl Trop Dis	2018
7076	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
7076	21610103	Trypanosoma brucei mitochondrial respiratome: composition and organization in procyclic form.	Mol Cell Proteomics	2011
7076	23827884	Lipid synthesis in protozoan parasites: a comparison between kinetoplastids and apicomplexans.	Prog Lipid Res	2013
25955	-	-	-	-
10622	-	-	-	-
35937	25300492	Locus-specific control of DNA resection and suppression of subtelomeric VSG recombination by HAT3 in the African trypanosome.	Nucleic Acids Res	2014
29644	-	-	-	-
28041	-	-	-	-
36320	-	-	-	-
43844	-	-	-	-
31250	-	-	-	-
46426	-	-	-	-
22111	-	-	-	-
37683	-	-	-	-
12823	-	-	-	-
33486	-	-	-	-
9136	-	-	-	-
4110	-	-	-	-
2686	-	-	-	-
22806	-	-	-	-
4898	-	-	-	-
23847	21451155	MRB3010 is a core component of the MRB1 complex that facilitates an early step of the kinetoplastid RNA editing process.	RNA	2011
23847	22798390	Multifunctional G-rich and RRM-containing domains of TbRGG2 perform separate yet essential functions in trypanosome RNA editing.	Eukaryot Cell	2012
23847	26991453	A Protein Complex Map of Trypanosoma brucei.	PLoS Negl Trop Dis	2016
23847	26522170	Trypanosome RNA editing: the complexity of getting U in and taking U out.	Wiley Interdiscip Rev RNA	2016
50877	24828104	Genetic profiling of the isoprenoid and sterol biosynthesis pathway genes of Trypanosoma cruzi.	PLoS One	2014
50877	27430335	Transcription of Leishmania major U2 small nuclear RNA gene is directed by extragenic sequences located within a tRNA-like and a tRNA-Ala gene.	Parasit Vectors	2016
12374	-	-	-	-
1697	-	-	-	-
31222	30097558	The unusual flagellar-targeting mechanism and functions of the trypanosome ortholog of the ciliary GTPase Arl13b.	J Cell Sci	2018
7586	24358884	Proteins and lipids of glycosomal membranes from Leishmania tarentolae and Trypanosoma brucei.	F1000Res	2013
37277	-	-	-	-
12059	-	-	-	-
39533	-	-	-	-
11944	-	-	-	-
31878	26376929	Proteins Selected in Leishmania (Viannia) braziliensis by an Immunoproteomic Approach with Potential Serodiagnosis Applications for Tegumentary Leishmaniasis.	Clin Vaccine Immunol	2015
31878	29813135	De novo biosynthesis of sterols and fatty acids in the Trypanosoma brucei procyclic form: Carbon source preferences and metabolic flux redistributions.	PLoS Pathog	2018
31878	25714685	ATPaseTb2, a unique membrane-bound FoF1-ATPase component, is essential in bloodstream and dyskinetoplastic trypanosomes.	PLoS Pathog	2015
31303	27502971	Conservation and divergence within the clathrin interactome of Trypanosoma cruzi.	Sci Rep	2016
31303	28759609	Knockout of the gamma subunit of the AP-1 adaptor complex in the human parasite Trypanosoma cruzi impairs infectivity and differentiation and prevents the maturation and targeting of the major protease cruzipain.	PLoS One	2017
31303	19581441	Role of AP-1 in developmentally regulated lysosomal trafficking in Trypanosoma brucei.	Eukaryot Cell	2009
3831	-	-	-	-
25632	25888089	RNA interference screen reveals a high proportion of mitochondrial proteins essential for correct cell cycle progress in Trypanosoma brucei.	BMC Genomics	2015
48084	-	-	-	-
23047	-	-	-	-
13835	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
10417	-	-	-	-
15891	-	-	-	-
17768	-	-	-	-
20851	-	-	-	-
41621	-	-	-	-
48648	-	-	-	-
21559	-	-	-	-
9471	-	-	-	-
15321	-	-	-	-
46189	-	-	-	-
12850	28716719	Metacyclic VSG expression site promoters are recognized by the same general transcription factor that is required for RNA polymerase I transcription of bloodstream expression sites.	Mol Biochem Parasitol	2017
12850	17972917	Multifunctional class I transcription in Trypanosoma brucei depends on a novel protein complex.	EMBO J	2007
2850	-	-	-	-
31984	-	-	-	-
35917	-	-	-	-
27297	-	-	-	-
44592	20052285	Chaperone requirements for biosynthesis of the trypanosome variant surface glycoprotein.	PLoS One	2010
33762	20624217	Histone deacetylases play distinct roles in telomeric VSG expression site silencing in African trypanosomes.	Mol Microbiol	2010
33762	22621763	The Ontology for Parasite Lifecycle (OPL): towards a consistent vocabulary of lifecycle stages in parasitic organisms.	J Biomed Semantics	2012
41076	-	-	-	-
10448	-	-	-	-
19518	-	-	-	-
23486	-	-	-	-
17495	-	-	-	-
32029	-	-	-	-
12141	-	-	-	-
37424	-	-	-	-
39569	-	-	-	-
37476	-	-	-	-
18998	19779567	TbPIF5 is a Trypanosoma brucei mitochondrial DNA helicase involved in processing of minicircle Okazaki fragments.	PLoS Pathog	2009
3301	28348817	EuPaGDT: a web tool tailored to design CRISPR guide RNAs for eukaryotic pathogens.	Microb Genom	2015
3394	-	-	-	-
14742	-	-	-	-
31183	-	-	-	-
11398	-	-	-	-
49444	-	-	-	-
36717	-	-	-	-
51028	-	-	-	-
4935	-	-	-	-
18229	-	-	-	-
27498	27685262	Specific Endocytosis Blockade of Trypanosoma cruzi Exposed to a Poly-LAcNAc Binding Lectin Suggests that Lectin-Sugar Interactions Participate to Receptor-Mediated Endocytosis.	PLoS One	2016
27498	28114397	The Trypanosome Exocyst: A Conserved Structure Revealing a New Role in Endocytosis.	PLoS Pathog	2017
47419	-	-	-	-
31405	-	-	-	-
1074	23264645	Novel bilobe components in Trypanosoma brucei identified using proximity-dependent biotinylation.	Eukaryot Cell	2013
14249	-	-	-	-
4245	19105172	A comprehensive analysis of Trypanosoma brucei mitochondrial proteome.	Proteomics	2009
27844	-	-	-	-
39717	-	-	-	-
12426	-	-	-	-
10803	-	-	-	-
40448	-	-	-	-
11681	-	-	-	-
31967	-	-	-	-
7613	-	-	-	-
50989	-	-	-	-
14570	-	-	-	-
4294	24600040	DNA repair pathways in trypanosomatids: from DNA repair to drug resistance.	Microbiol Mol Biol Rev	2014
4294	24810301	Trypanosoma brucei TIF2 suppresses VSG switching by maintaining subtelomere integrity.	Cell Res	2014
27857	22408251	Protein translocase of mitochondrial inner membrane in Trypanosoma brucei.	J Biol Chem	2012
27857	22267727	Mitochondrial membrane complex that contains proteins necessary for tRNA import in Trypanosoma brucei.	J Biol Chem	2012
27857	26240144	Tim62, a Novel Mitochondrial Protein in Trypanosoma brucei, Is Essential for Assembly and Stability of the TbTim17 Protein Complex.	J Biol Chem	2015
50927	-	-	-	-
2591	-	-	-	-
5919	26167482	Molecular Chaperones of Leishmania: Central Players in Many Stress-Related and -Unrelated Physiological Processes.	Biomed Res Int	2015
8554	-	-	-	-
33917	-	-	-	-
41629	-	-	-	-
8937	-	-	-	-
33019	24728195	A new strategy of RNA interference that targets heterologous sequences reveals CITFA1 as an essential component of class I transcription factor A in Trypanosoma brucei.	Eukaryot Cell	2014
33019	30252911	The trypanocidal benzoxaborole AN7973 inhibits trypanosome mRNA processing.	PLoS Pathog	2018
28078	27226595	An EF-hand-containing Protein in Trypanosoma brucei Regulates Cytokinesis Initiation by Maintaining the Stability of the Cytokinesis Initiation Factor CIF1.	J Biol Chem	2016
30212	-	-	-	-
28601	-	-	-	-
27545	-	-	-	-
7308	-	-	-	-
50979	-	-	-	-
13068	25616281	The ADP/ATP carrier and its relationship to oxidative phosphorylation in ancestral protist trypanosoma brucei.	Eukaryot Cell	2015
45884	22140102	The post-transcriptional trans-acting regulator, TbZFP3, co-ordinates transmission-stage enriched mRNAs in Trypanosoma brucei.	Nucleic Acids Res	2012
45884	25670781	Mitochondrial heat shock protein machinery hsp70/hsp40 is indispensable for proper mitochondrial DNA maintenance and replication.	MBio	2015
10545	-	-	-	-
5885	-	-	-	-
35818	-	-	-	-
7874	-	-	-	-
28505	-	-	-	-
4504	-	-	-	-
19058	-	-	-	-
35616	27046031	Transcriptome Remodeling in Trypanosoma cruzi and Human Cells during Intracellular Infection.	PLoS Pathog	2016
35616	28381627	Characterization of RBP9 and RBP10, two developmentally regulated RNA-binding proteins in Trypanosoma brucei.	Open Biol	2017
34305	-	-	-	-
31737	-	-	-	-
4547	28363776	Facilitating trypanosome imaging.	Exp Parasitol	2017
9192	-	-	-	-
28581	27002830	Regulating a Post-Transcriptional Regulator: Protein Phosphorylation, Degradation and Translational Blockage in Control of the Trypanosome Stress-Response RNA-Binding Protein ZC3H11.	PLoS Pathog	2016
28581	23067041	Proteome remodelling during development from blood to insect-form Trypanosoma brucei quantified by SILAC and mass spectrometry.	BMC Genomics	2012
28581	27852749	Quantitative Proteomic Analysis of Replicative and Nonreplicative Forms Reveals Important Insights into Chromatin Biology of Trypanosoma cruzi.	Mol Cell Proteomics	2017
28581	24305511	Essential regulation of cell bioenergetics in Trypanosoma brucei by the mitochondrial calcium uniporter.	Nat Commun	2013
28581	22724062	Genome organization is a major component of gene expression control in response to stress and during the cell division cycle in trypanosomes.	Open Biol	2012
18160	-	-	-	-
1898	-	-	-	-
30020	-	-	-	-
25095	-	-	-	-
40162	-	-	-	-
13596	-	-	-	-
29511	-	-	-	-
33473	-	-	-	-
16307	27018127	A novel protein kinase is essential in bloodstream Trypanosoma brucei.	Int J Parasitol	2016
